feature_id,name,type,action,tags_added,tags_removed,tags_modified,changeset_id,date,user,user_id,new_tags,old_tags,geometry_changed,new_geometry,old_geometry,viewOSM
518730379,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'fixme': '2 ways in one', 'highway': 'primary', 'ref': 'F2', 'surface': 'paved'}","{'highway': 'secondary', 'fixme': '2 ways in one', 'ref': 'F2', 'surface': 'paved'}",No,"[{""geometry"": {""coordinates"": [[87.712317, 26.48794], [87.712028, 26.487378], [87.711744, 26.486605], [87.711456, 26.485656], [87.71138, 26.485239], [87.711382, 26.484821], [87.711383, 26.484734], [87.71146, 26.484268], [87.711664, 26.483831], [87.711813, 26.483352], [87.711842, 26.483094], [87.711853, 26.482833], [87.711784, 26.482152], [87.711745, 26.481824], [87.711667, 26.481171], [87.711494, 26.479233], [87.711469, 26.478936], [87.711401, 26.478191], [87.711304, 26.477425], [87.711248, 26.477024], [87.711187, 26.476525], [87.711173, 26.476326], [87.711224, 26.475499]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518730379
518730502,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'fixme': '2 ways in one', 'highway': 'primary', 'ref': 'F2', 'surface': 'paved'}","{'highway': 'secondary', 'fixme': '2 ways in one', 'ref': 'F2', 'surface': 'paved'}",No,"[{""geometry"": {""coordinates"": [[87.711224, 26.475499], [87.711285, 26.474797], [87.711411, 26.474259], [87.711462, 26.474096], [87.71156, 26.473863], [87.71162, 26.473587], [87.711631, 26.473255], [87.711582, 26.472778], [87.711482, 26.472202], [87.711485, 26.471664], [87.711529, 26.471473], [87.711561, 26.471183], [87.711533, 26.470895], [87.711409, 26.470487], [87.711132, 26.470011], [87.710877, 26.469588], [87.710827, 26.4695], [87.710655, 26.469193], [87.710545, 26.468841], [87.710571, 26.468401], [87.710629, 26.468023], [87.710708, 26.467724], [87.710742, 26.467596], [87.710749, 26.467444]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518730502
518730503,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'fixme': '2 ways in one', 'highway': 'primary', 'ref': 'F2', 'surface': 'paved'}","{'highway': 'secondary', 'fixme': '2 ways in one', 'ref': 'F2', 'surface': 'paved'}",No,"[{""geometry"": {""coordinates"": [[87.715993, 26.493437], [87.715748, 26.493132], [87.71525, 26.492802], [87.714621, 26.492587], [87.714078, 26.492313], [87.713831, 26.49201], [87.713738, 26.491856], [87.713726, 26.49179], [87.713656, 26.491455], [87.71351, 26.490807], [87.71335, 26.490365], [87.713091, 26.489803], [87.7128, 26.489105], [87.712538, 26.488402], [87.712494, 26.488284], [87.712317, 26.48794]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518730503
518739460,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'fixme': '2 ways in one', 'highway': 'primary', 'ref': 'F2', 'surface': 'paved'}","{'highway': 'secondary', 'fixme': '2 ways in one', 'ref': 'F2', 'surface': 'paved'}",No,"[{""geometry"": {""coordinates"": [[87.711336, 26.570802], [87.711298, 26.57056], [87.711287, 26.570283], [87.711392, 26.569837], [87.711443, 26.569655], [87.711584, 26.569147], [87.711678, 26.568851], [87.711994, 26.568514], [87.712615, 26.567986], [87.712925, 26.567719], [87.713239, 26.567395], [87.713401, 26.567114], [87.713567, 26.566798], [87.713717, 26.566317], [87.713804, 26.566038], [87.714127, 26.564944], [87.71426, 26.56439]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518739460
518739461,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'fixme': '2 ways in one', 'highway': 'primary', 'ref': 'F2', 'surface': 'paved'}","{'highway': 'secondary', 'fixme': '2 ways in one', 'ref': 'F2', 'surface': 'paved'}",No,"[{""geometry"": {""coordinates"": [[87.717927, 26.529803], [87.717819, 26.52916], [87.717738, 26.528453], [87.71772, 26.528303], [87.717647, 26.52756], [87.717582, 26.526762], [87.717549, 26.526035], [87.717615, 26.525647], [87.717774, 26.52516], [87.717797, 26.52509], [87.718012, 26.524432], [87.718087, 26.524094], [87.71815, 26.523552], [87.71831, 26.522271], [87.718394, 26.521509], [87.71846, 26.520818], [87.718489, 26.520667], [87.718617, 26.520273], [87.718811, 26.519769], [87.719137, 26.51896], [87.719162, 26.518863], [87.719337, 26.518172], [87.719549, 26.51751], [87.719702, 26.516692], [87.719855, 26.515832], [87.719871, 26.515718], [87.719935, 26.515287], [87.720099, 26.515037], [87.720266, 26.514825], [87.720812, 26.514199], [87.721078, 26.513883], [87.721268, 26.513642], [87.721351, 26.513335], [87.721461, 26.51297], [87.721537, 26.512394], [87.721548, 26.512191], [87.721501, 26.511689], [87.721439, 26.511165], [87.721344, 26.510679], [87.721202, 26.51021], [87.720984, 26.509336], [87.720747, 26.508629], [87.720539, 26.507945], [87.720292, 26.507075], [87.719997, 26.506266], [87.719753, 26.50535], [87.719465, 26.504532], [87.719199, 26.503571], [87.718937, 26.502974], [87.718813, 26.502579], [87.718751, 26.502411], [87.718441, 26.501511], [87.718074, 26.500367], [87.717789, 26.499549], [87.717371, 26.498066], [87.717017, 26.49669], [87.716991, 26.496481], [87.716941, 26.496087], [87.716853, 26.495523], [87.716595, 26.494663], [87.716378, 26.49402], [87.716347, 26.493929], [87.716089, 26.493568]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518739461
518769207,-,way,modify,-,-,"{'highway': {'old': 'trunk', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'bicycle': 'yes', 'bridge': 'yes', 'foot': 'yes', 'highway': 'primary', 'layer': '1', 'motor_vehicle': 'no', 'name': 'Postal Highway', 'ref': 'NH5', 'ref:old': 'H17'}","{'highway': 'trunk', 'bicycle': 'yes', 'bridge': 'yes', 'foot': 'yes', 'layer': '1', 'motor_vehicle': 'no', 'name': 'Postal Highway', 'ref': 'NH5', 'ref:old': 'H17'}",No,"[{""geometry"": {""coordinates"": [[87.71398, 26.469034], [87.714081, 26.469071]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518769207
518769208,-,way,modify,-,-,"{'highway': {'old': 'trunk', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'bicycle': 'yes', 'foot': 'yes', 'highway': 'primary', 'lanes': '2', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}","{'highway': 'trunk', 'bicycle': 'yes', 'foot': 'yes', 'lanes': '2', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}",No,"[{""geometry"": {""coordinates"": [[87.710749, 26.467444], [87.711203, 26.467692], [87.711733, 26.468011], [87.712252, 26.468302], [87.71284, 26.468557], [87.713706, 26.468923], [87.71398, 26.469034]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/518769208
521119006,-,way,modify,-,-,"{'highway': {'old': 'trunk', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'bicycle': 'yes', 'foot': 'yes', 'highway': 'primary', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt', 'tracktype': 'grade4'}","{'highway': 'trunk', 'bicycle': 'yes', 'foot': 'yes', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt', 'tracktype': 'grade4'}",No,"[{""geometry"": {""coordinates"": [[87.673152, 26.461792], [87.672654, 26.461524], [87.672204, 26.461369], [87.671805, 26.461203], [87.671383, 26.460989], [87.671141, 26.460849], [87.671042, 26.460785], [87.670811, 26.460635], [87.670563, 26.460473], [87.670334, 26.460328], [87.669499, 26.459832], [87.6691, 26.459676], [87.668226, 26.459379], [87.668052, 26.459309], [87.667381, 26.459019], [87.667215, 26.458903]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/521119006
1127710525,-,way,modify,-,-,"{'highway': {'old': 'trunk', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'bicycle': 'yes', 'foot': 'yes', 'highway': 'primary', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}","{'highway': 'trunk', 'bicycle': 'yes', 'foot': 'yes', 'motor_vehicle': 'yes', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}",No,"[{""geometry"": {""coordinates"": [[87.680122, 26.462867], [87.680189, 26.462863], [87.68035, 26.462854]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/1127710525
1135136321,-,way,modify,-,-,"{'highway': {'old': 'trunk', 'new': 'primary'}}",136438993,2023-05-23T05:56:42Z,Heinz_V,91490,"{'bridge': 'yes', 'highway': 'primary', 'layer': '1', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}","{'highway': 'trunk', 'bridge': 'yes', 'layer': '1', 'name': 'Postal Highway', 'oneway': 'no', 'ref': 'NH5', 'ref:old': 'H17', 'surface': 'asphalt'}",No,"[{""geometry"": {""coordinates"": [[87.678557, 26.462807], [87.679049, 26.462833]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/1135136321
120032858,Madan Bhandari Path,way,modify,-,-,-,136438379,2023-05-23T05:30:22Z,marek kleciak,338611,"{'highway': 'primary', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}","{'highway': 'primary', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}",Yes,"[{""geometry"": {""coordinates"": [[85.349058, 27.683518], [85.348981, 27.683685], [85.348905, 27.683833], [85.34875, 27.684085], [85.348541, 27.684336], [85.348194, 27.684705], [85.347972, 27.684921], [85.347717, 27.685137], [85.347499, 27.685282], [85.347283, 27.685401]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.349034, 27.683583], [85.348905, 27.683833], [85.34875, 27.684085], [85.348541, 27.684336], [85.348194, 27.684705], [85.347972, 27.684921], [85.347717, 27.685137], [85.347499, 27.685282], [85.347283, 27.685401]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/120032858
591355894,Madan Bhandari Path,way,modify,-,-,-,136438379,2023-05-23T05:30:22Z,marek kleciak,338611,"{'alt_name': 'Araniko Highway', 'foot': 'designated', 'highway': 'primary', 'int_name': 'Ring Road', 'lanes': '4', 'maxspeed': '40', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'NH34', 'source': 'Bing', 'surface': 'paved', 'watch:80n': 'Katmandu'}","{'alt_name': 'Araniko Highway', 'foot': 'designated', 'highway': 'primary', 'int_name': 'Ring Road', 'lanes': '4', 'maxspeed': '40', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'NH34', 'source': 'Bing', 'surface': 'paved', 'watch:80n': 'Katmandu'}",Yes,"[{""geometry"": {""coordinates"": [[85.347138, 27.685604], [85.347348, 27.685497], [85.347625, 27.685327], [85.347824, 27.685177], [85.348308, 27.684751], [85.348483, 27.684572], [85.3487, 27.684335], [85.348999, 27.683922], [85.34905, 27.683834], [85.349122, 27.683696], [85.349164, 27.683595], [85.34931, 27.683222], [85.349381, 27.683004], [85.34944, 27.682763]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.347138, 27.685604], [85.347348, 27.685497], [85.347625, 27.685327], [85.347824, 27.685177], [85.348308, 27.684751], [85.348483, 27.684572], [85.3487, 27.684335], [85.348999, 27.683922], [85.34905, 27.683834], [85.349125, 27.683701], [85.349164, 27.683595], [85.34931, 27.683222], [85.349417, 27.682916]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/591355894
231880681,Madan Bhandari Path,way,modify,-,-,-,136438319,2023-05-23T05:27:40Z,marek kleciak,338611,"{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}","{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}",Yes,"[{""geometry"": {""coordinates"": [[85.344355, 27.686315], [85.344537, 27.686308], [85.344686, 27.686326], [85.344902, 27.686286], [85.345686, 27.686128], [85.345904, 27.686078], [85.346245, 27.686013], [85.346361, 27.685983], [85.346499, 27.685931], [85.346639, 27.685878]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.344367, 27.686356], [85.344701, 27.686311], [85.344902, 27.686286], [85.345686, 27.686128], [85.345904, 27.686078], [85.346319, 27.685987], [85.346499, 27.685931], [85.346639, 27.685878]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/231880681
170533898,Madan Bhandari Path,way,modify,-,-,-,136438221,2023-05-23T05:23:02Z,marek kleciak,338611,"{'alt_name': 'Araniko Highway', 'highway': 'primary', 'lanes': '2', 'maxspeed': '40', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03', 'surface': 'paved'}","{'alt_name': 'Araniko Highway', 'highway': 'primary', 'lanes': '2', 'maxspeed': '40', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03', 'surface': 'paved'}",Yes,"[{""geometry"": {""coordinates"": [[85.346968, 27.685579], [85.346699, 27.685712], [85.346561, 27.685777], [85.346334, 27.685853], [85.346216, 27.685884], [85.345875, 27.685958], [85.345799, 27.685975], [85.345642, 27.686011]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.347067, 27.685574], [85.346972, 27.685626], [85.346765, 27.685714], [85.346575, 27.685781], [85.346366, 27.685857], [85.346233, 27.685891], [85.345876, 27.68597], [85.345795, 27.685987], [85.345642, 27.686011]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/170533898
215508154,Madan Bhandari Path,way,modify,-,-,-,136438221,2023-05-23T05:23:02Z,marek kleciak,338611,"{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}","{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}",Yes,"[{""geometry"": {""coordinates"": [[85.346639, 27.685878], [85.346795, 27.685781], [85.347019, 27.685659], [85.347138, 27.685604]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.346702, 27.685855], [85.347008, 27.685682], [85.347054, 27.685654], [85.347138, 27.685604]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/215508154
231880681,Madan Bhandari Path,way,modify,-,-,-,136438221,2023-05-23T05:23:02Z,marek kleciak,338611,"{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}","{'highway': 'primary', 'lanes': '2', 'name': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'name:en': 'Madan Bhandari Path', 'name:ne': 'à¤®à¤¦à¤¨ à¤\xadà¤£à¥\x8dà¤¡à¤¾à¤°à¥\x80 à¤ªà¤¥', 'oneway': 'yes', 'ref': 'NH34', 'ref:old': 'H03'}",Yes,"[{""geometry"": {""coordinates"": [[85.344367, 27.686356], [85.344701, 27.686311], [85.344902, 27.686286], [85.345686, 27.686128], [85.345904, 27.686078], [85.346319, 27.685987], [85.346499, 27.685931], [85.346639, 27.685878]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.344367, 27.686356], [85.344701, 27.686311], [85.344902, 27.686286], [85.345686, 27.686128], [85.345904, 27.686078], [85.346319, 27.685987], [85.346702, 27.685855]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/231880681
670112951,-,way,modify,{'lanes': '2'},-,-,136438063,2023-05-23T05:13:56Z,marek kleciak,338611,"{'highway': 'primary', 'lanes': '2', 'oneway': 'yes'}","{'oneway': 'yes', 'highway': 'primary'}",Yes,"[{""geometry"": {""coordinates"": [[85.340397, 27.671446], [85.340258, 27.671336], [85.34011, 27.671222], [85.339931, 27.671097], [85.339839, 27.671036], [85.339655, 27.670915], [85.339497, 27.670824], [85.339146, 27.67063], [85.338987, 27.670552], [85.33838, 27.670221], [85.336366, 27.669145], [85.33595, 27.668923], [85.335259, 27.668559], [85.334671, 27.668235], [85.333556, 27.667638], [85.333223, 27.667453], [85.33309, 27.667369], [85.332898, 27.667218], [85.332763, 27.667107], [85.332654, 27.667007], [85.332488, 27.666844], [85.332313, 27.666652], [85.332245, 27.666569]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.340397, 27.671446], [85.340258, 27.671336], [85.34011, 27.671222], [85.339931, 27.671097], [85.339839, 27.671036], [85.339655, 27.670915], [85.339497, 27.670824], [85.339456, 27.670801], [85.33898, 27.670558], [85.338799, 27.670524], [85.338525, 27.670374], [85.338361, 27.670261], [85.338192, 27.670188], [85.337924, 27.670042], [85.336643, 27.669369], [85.336459, 27.669255], [85.336327, 27.669187], [85.336309, 27.669177], [85.336, 27.669018], [85.335855, 27.668942], [85.335616, 27.668824], [85.33543, 27.668712], [85.335236, 27.668612], [85.334696, 27.668315], [85.334586, 27.66826], [85.334436, 27.66817], [85.333555, 27.667711], [85.333355, 27.667597], [85.333184, 27.667499], [85.332993, 27.667357], [85.332832, 27.667237], [85.332593, 27.667004], [85.332448, 27.666826], [85.332369, 27.666743], [85.332285, 27.666655]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/670112951
1090811373,-,way,modify,{'lanes': '2'},-,-,136438063,2023-05-23T05:13:56Z,marek kleciak,338611,"{'highway': 'primary', 'lanes': '2', 'oneway': 'yes'}","{'oneway': 'yes', 'highway': 'primary'}",Yes,"[{""geometry"": {""coordinates"": [[85.332038, 27.666695], [85.332237, 27.666926], [85.332537, 27.66723], [85.332895, 27.66752], [85.333063, 27.667638], [85.333453, 27.667862], [85.333873, 27.668079], [85.334389, 27.668362], [85.334861, 27.668612], [85.335685, 27.669046], [85.336386, 27.669422], [85.336667, 27.669579], [85.338111, 27.670341], [85.33916, 27.670904], [85.339517, 27.671109], [85.339776, 27.671276], [85.339952, 27.6714], [85.340127, 27.67154], [85.340192, 27.671592], [85.340352, 27.671732], [85.340407, 27.671781], [85.340651, 27.672023], [85.340686, 27.672058], [85.341277, 27.672668], [85.341367, 27.672758]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.332027, 27.666746], [85.332196, 27.666958], [85.332471, 27.667228], [85.332687, 27.667428], [85.332715, 27.667453], [85.333048, 27.66768], [85.333453, 27.66792], [85.333861, 27.668126], [85.334571, 27.668527], [85.335237, 27.668894], [85.335647, 27.669103], [85.336018, 27.669306], [85.336679, 27.669661], [85.337635, 27.670162], [85.338173, 27.670455], [85.33866, 27.670714], [85.33916, 27.670911], [85.339666, 27.671211], [85.339956, 27.671412], [85.340182, 27.671593], [85.340383, 27.671768], [85.340686, 27.672058], [85.341277, 27.672668], [85.341367, 27.672758]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/1090811373
1091658642,-,way,delete,-,"{'highway': 'primary', 'oneway': 'yes'}",-,136438063,2023-05-23T05:13:56Z,marek kleciak,338611,{},"{'highway': 'primary', 'oneway': 'yes'}",Yes,"[{""geometry"": {""coordinates"": [], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.332285, 27.666655], [85.332235, 27.666584]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/1091658642
1126627065,-,way,modify,-,-,-,136438063,2023-05-23T05:13:56Z,marek kleciak,338611,"{'highway': 'primary', 'oneway': 'yes'}","{'highway': 'primary', 'oneway': 'yes'}",Yes,"[{""geometry"": {""coordinates"": [[85.342171, 27.673565], [85.34281, 27.674236], [85.342928, 27.674372], [85.343177, 27.674637], [85.343453, 27.674903], [85.343752, 27.675171], [85.344008, 27.675369], [85.344399, 27.675648], [85.345074, 27.676076], [85.345249, 27.676187], [85.345586, 27.676404], [85.346083, 27.676725], [85.346479, 27.676981], [85.347477, 27.677639], [85.348045, 27.678009], [85.349166, 27.678734], [85.349252, 27.678767]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]","[{""geometry"": {""coordinates"": [[85.342171, 27.673565], [85.34281, 27.674236], [85.342928, 27.674372], [85.343177, 27.674637], [85.343453, 27.674903], [85.343752, 27.675171], [85.344008, 27.675369], [85.344399, 27.675648], [85.345249, 27.676187], [85.346479, 27.676981], [85.347477, 27.677639], [85.348045, 27.678009], [85.349166, 27.678734], [85.349252, 27.678767]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",https://www.openstreetmap.org/way/1126627065
268086279,-,way,modify,-,-,"{'highway': {'old': 'secondary', 'new': 'primary'}}",136437753,2023-05-23T04:57:02Z,Heinz_V,91490,"{'bridge': 'yes', 'bridge:structure': 'truss', 'highway': 'primary', 'layer': '1', 'length': '20', 'name': 'Karnali Rajmarg', 'ref': 'NH61', 'ref:old': 'H13', 'source': 'yil2020', 'width': '3'}","{'highway': 'secondary', 'bridge': 'yes', 'bridge:structure': 'truss', 'layer': '1', 'length': '20', 'name': 'Karnali Rajmarg', 'ref': 'NH61', 'ref:old': 'H13', 'source': 'yil2020', 'width': '3'}",No,"[{""geometry"": {""coordinates"": [[81.594379, 29.133794], [81.594353, 29.133379]], ""type"": ""LineString""}, ""properties"": {}, ""type"": ""Feature""}]",-,https://www.openstreetmap.org/way/268086279
